UNITTYPE,DIAM,OWN,BOTNAME,LONGITUDE,LATITUDE
DECID,5,MISS,ASH SPP.,-79.6358481820723,43.5561916976636
DECID,10,MISS,IVORY SILK JAPANESE LILAC,-79.674533451443,43.5561930921528
DECID,25,MISS,NORWAY SCHWENDLER MAPLE,-79.6395864954301,43.5561941993924
DECID,38,MISS,WHITE BIRCH,-79.659265939921,43.5561952147143
DECID,25,MISS,NORWAY MAPLE,-79.6743467687311,43.5561978605307
DECID,6,MISS,CHANTICLEER PEAR,-79.6319213205135,43.5561996930598
DECID,20,MISS,FLOWERING CRAB APPLE,-79.6333528155671,43.5562037604139
MULTI,6,MISS,SHRUB / HEDGE,-79.6597011564443,43.556204910522
DECID,58,MISS,HONEY LOCUST,-79.6311888303173,43.5562071315578
DECID,10,MISS,RED MAPLE,-79.6287008396522,43.5562076365389
CONFIR,11,MISS,COLORADO BLUE SPRUCE,-79.6236254042328,43.5562080646847
CONFIR,30,MISS,COLORADO GREEN SPRUCE,-79.6256731781107,43.5562082118214
DECID,6,MISS,BLOODGOOD LONDON PLANE,-79.6294552448278,43.5562083526477
DECID,27,MISS,NORWAY MAPLE,-79.6300591821933,43.5562114774858
DECID,26,MISS,HONEY LOCUST,-79.6776938409923,43.5562123157858
DECID,10,MISS,IVORY SILK JAPANESE LILAC,-79.6745370782231,43.5562140236858
MULTI,9,MISS,NORWAY MAPLE,-79.6751872754884,43.5562158883827
DECID,21,MISS,NORWAY MAPLE,-79.6298406220847,43.5562159043394
DECID,28,MISS,HAWTHORN SPP,-79.6353355268461,43.5562161647425
CONFIR,22,MISS,WHITE SPRUCE,-79.6289844377874,43.5562161647425
DECID,10,MISS,NORWAY MAPLE,-79.6378187544109,43.5562169076764
DECID,56,MISS,SUGAR MAPLE,-79.6602904477569,43.5562175810332
DECID,6,MISS,GINKGO BILBOA,-79.6380335334141,43.5562181162682
DECID,5,MISS,NORWAY MAPLE,-79.6767678196792,43.5562208690243
DECID,30,MISS,NORWAY MAPLE,-79.6504953225805,43.5562212181624
DECID,15,MISS,NORWAY MAPLE,-79.6590843453673,43.5562217176742
DECID,14,MISS,NORWAY MAPLE,-79.6488579215747,43.5562232157282
DECID,13,MISS,PIN OAK,-79.6288047747306,43.5562259298597
DECID,102,MISS,CHINESE ELM,-79.623907645527,43.5562261393555
MULTI,23,MISS,BLACK LOCUST,-79.6544999684836,43.5562284468063
DECID,10,MISS,IVORY SILK JAPANESE LILAC,-79.6745696948595,43.5562284482496
DECID,38,MISS,HONEY LOCUST,-79.6753098130639,43.5562286536074
CONFIR,9,MISS,BALSAM FIR,-79.6236585891102,43.5562296238275
DECID,51,MISS,RED ASH,-79.635574317314,43.5562302080394
MULTI,23,MISS,WHITE BIRCH,-79.6552433632822,43.556231611969
DECID,15,MISS,NORWAY MAPLE,-79.6749242814173,43.5562356949753
MULTI,10,MISS,MISC CEDAR,-79.6260224247553,43.5562360909152
DECID,31,MISS,LINDEN,-79.6278681403423,43.5562364710813
MULTI,6,MISS,SHRUB / HEDGE,-79.6221725499527,43.5562394542395
DECID,44,MISS,HONEY LOCUST,-79.6750581136696,43.5562398729607
DECID,27,MISS,NORWAY MAPLE,-79.6748613993474,43.5562454600892
DECID,14,MISS,PIN OAK,-79.6289125725647,43.5562454600892
DECID,72,MISS,RED OAK,-79.6605447912191,43.5562491945911
DECID,20,MISS,NORWAY MAPLE,-79.6296132584863,43.5562519701644
DECID,12,MISS,RED MAPLE,-79.6288496904948,43.5562519701644
DECID,6,MISS,COLUMNAR NORWAY MAPLE,-79.6310390645053,43.5562596520521
DECID,4,MISS,LINDEN,-79.6487065440956,43.5562602339583
MULTI,4,MISS,SHRUB / HEDGE,-79.6260520712101,43.5562608483009
CONFIR,7,MISS,COLORADO BLUE SPRUCE,-79.6236208000249,43.556263474357
DECID,28,MISS,RUSSIAN OLIVE,-79.6750089112907,43.5562647842304
DECID,20,MISS,NORWAY MAPLE,-79.6301163150454,43.5562649903125
DECID,31,MISS,NORWAY MAPLE,-79.6408120408542,43.5562669443785
DECID,25,MISS,NORWAY SCHWENDLER MAPLE,-79.639467701261,43.5562685098704
DECID,30,MISS,HONEY LOCUST,-79.6310466378845,43.5562699880264
DECID,6,MISS,AUTUMN BLAZE MAPLE,-79.6765677642767,43.5562709568698
DECID,22,MISS,NORWAY MAPLE,-79.6503556488187,43.5562719729095
DECID,17,MISS,FLOWERING CRAB APPLE,-79.6741705723308,43.5562720816905
DECID,29,MISS,LINDEN,-79.6318441276499,43.5562735030309
CONFIR,18,MISS,COLORADO BLUE SPRUCE,-79.6619534286143,43.5562737053624
DECID,25,MISS,SUGAR MAPLE,-79.6257568510719,43.5562744973263
DECID,11,MISS,IVORY SILK JAPANESE LILAC,-79.6745411601944,43.556281961826
DECID,65,MISS,RED OAK,-79.6299815677528,43.5562845205294
DECID,51,MISS,WHITE OAK,-79.6299186856829,43.5562845205294
DECID,14,MISS,NORWAY MAPLE,-79.6379110666097,43.5562849980223
DECID,15,MISS,FLOWERING CRAB APPLE,-79.6740689817536,43.5562864804323
DECID,15,MISS,HAWTHORN SPP,-79.631629213401,43.5562892088524
DECID,7,MISS,IVORY SILK JAPANESE LILAC,-79.6745972027296,43.556289544777
DECID,53,MISS,LINDEN,-79.6754331522685,43.556289599851
DECID,12,MISS,RED MAPLE,-79.6313024367296,43.556291329395
DECID,0,MISS,ENGLISH OAK,-79.6381478778223,43.5562919614136
DECID,6,MISS,OHIO BUCKEYE,-79.6289049368848,43.556293504427
MULTI,33,MISS,RUSSIAN OLIVE,-79.6749848330061,43.5562957493154
DECID,65,MISS,WHITE OAK,-79.6298288541545,43.5562975406705
DECID,35,MISS,NORWAY MAPLE,-79.6743610224087,43.55629878155
CONFIR,23,MISS,NORWAY SPRUCE,-79.6738269339218,43.5563035716382
DECID,24,MISS,NORWAY MAPLE,-79.6296491910977,43.5563040507399
DECID,21,MISS,NORWAY SCHWENDLER MAPLE,-79.6396774258666,43.556312784755
DECID,6,MISS,RED MAPLE,-79.635398408916,43.5563138158428
DECID,25,MISS,ASH SPP.,-79.6358230425508,43.5563140762456
DECID,28,MISS,LINDEN,-79.6766020967699,43.5563144839183
DECID,200,MISS,SERVICEBERRY,-79.6749328981175,43.5563154065091
DECID,20,MISS,FLOWERING CRAB APPLE,-79.6740177037544,43.5563156891601
DECID,17,MISS,RED MAPLE,-79.6506305138051,43.5563158262477
DECID,42,MISS,WHITE OAK,-79.6299546182943,43.5563170708768
DECID,25,MISS,ASH SPP.,-79.6358449614438,43.5563181124876
DECID,19,MISS,RED MAPLE,-79.6748613993474,43.5563203259106
CONFIR,32,MISS,COLORADO BLUE SPRUCE,-79.6258409886409,43.5563203491007
DECID,10,MISS,APPLE CRAB,-79.6768530329144,43.5563211704617
CONFIR,20,MISS,COLORADO BLUE SPRUCE,-79.6379000389869,43.5563238542825
DECID,24,MISS,NORWAY MAPLE,-79.6489941307075,43.5563275621853
DECID,25,MISS,ASH SPP.,-79.6358278934534,43.5563284634942
DECID,33,MISS,NORWAY MAPLE,-79.674364428081,43.5563297951001
DECID,15,MISS,ASH SPP.,-79.6358030999515,43.5563312628228
DECID,15,MISS,ASH SPP.,-79.6357892658961,43.5563319138294
DECID,71,MISS,WHITE OAK,-79.6301432645039,43.5563366010768
DECID,16,MISS,NORWAY MAPLE,-79.630080382434,43.5563366010768
DECID,6,MISS,RED BUD,-79.6295359135403,43.5563380983919
CONFIR,8,MISS,COLORADO GREEN SPRUCE,-79.6618543012242,43.5563389051046
DECID,6,MISS,IVORY SILK JAPANESE LILAC,-79.6335616306814,43.5563428485877
MULTI,4,MISS,SHRUB / HEDGE,-79.6607787996994,43.5563492705059
DECID,200,MISS,SERVICEBERRY,-79.6749417970883,43.5563499953122
DECID,6,MISS,SERVICEBERRY,-79.6504588443173,43.5563511185214
DECID,13,MISS,RED MAPLE,-79.631391507657,43.556354614027
DECID,35,MISS,ASH SPP.,-79.6357948354509,43.5563550896603
CONFIR,5,MISS,COLORADO BLUE SPRUCE,-79.674993183578,43.5563553631174
MULTI,4,MISS,SUGAR MAPLE,-79.6588204892994,43.5563566548367
DECID,19,MISS,NORWAY MAPLE,-79.6298108878488,43.5563593863022
DECID,20,MISS,NORWAY MAPLE,-79.6296941068619,43.5563593863022
DECID,9,MISS,NORWAY SCHWENDLER MAPLE,-79.6588745253917,43.5563597199139
CONFIR,30,MISS,COLORADO GREEN SPRUCE,-79.6617830192626,43.5563598605293
DECID,21,MISS,NORWAY SCHWENDLER MAPLE,-79.6395019152969,43.5563601284052
DECID,30,MISS,WHITE ELM,-79.635793667641,43.5563626413337
CONFIR,41,MISS,DOUGLAS FIR,-79.6352187458592,43.5563626413337
DECID,20,MISS,NORWAY MAPLE,-79.6302241128795,43.5563626413337
DECID,14,MISS,BLACK ASH,-79.6382466674448,43.5563638203296
DECID,6,MISS,OHIO BUCKEYE,-79.6290137228657,43.5563656359625
CONFIR,5,MISS,COLORADO BLUE SPRUCE,-79.6749873808461,43.5563659206785
MULTI,11,MISS,WHITE BIRCH,-79.6599396280531,43.5563660881682
CONFIR,39,MISS,WHITE SPRUCE,-79.6597402951044,43.5563661823413
DECID,30,MISS,NORWAY MAPLE,-79.6743705503539,43.5563667828501
CONFIR,28,MISS,WHITE SPRUCE,-79.6608318920324,43.5563670002568
DECID,35,MISS,HONEY LOCUST,-79.6240950838721,43.5563678687649
CONFIR,33,MISS,WHITE SPRUCE,-79.659853372333,43.5563699391754
DECID,18,MISS,NORWAY SCHWENDLER MAPLE,-79.6590585140689,43.5563704322361
DECID,49,MISS,NORWAY SCHWENDLER MAPLE,-79.6593727109517,43.5563716864158
DECID,6,MISS,SERVICEBERRY,-79.6506905198291,43.5563717554209
DECID,9,MISS,WEEPING FALSE CYPRUS,-79.6591767199547,43.5563718187995
DECID,34,MISS,NORWAY MAPLE,-79.6488439435793,43.5563722481338
DECID,15,MISS,WEEPING FALSE CYPRUS,-79.6600019712513,43.556374202341
DECID,31,MISS,HORSE CHESTNUT,-79.6602004118741,43.5563752677837
DECID,65,MISS,WHITE OAK,-79.6303408938664,43.5563756614578
DECID,30,MISS,NORWAY MAPLE,-79.6406977790216,43.5563765159776
MULTI,6,MISS,SAUCER MAGNOLIA,-79.6600694990012,43.5563774250062
DECID,4,MISS,SERVICEBERRY,-79.6380521872072,43.5563793314521
DECID,16,MISS,WEEPING FALSE CYPRUS,-79.6599697776387,43.5563799477289
DECID,18,MISS,NORWAY MAPLE,-79.6490595531619,43.5563806490836
DECID,7,MISS,IVORY SILK JAPANESE LILAC,-79.6410213103724,43.5563810830439
MULTI,20,MISS,FLOWERING CRAB APPLE,-79.6237986272054,43.556381407805
DECID,200,MISS,SERVICEBERRY,-79.6749495702424,43.5563851113097
CONFIR,27,MISS,COLORADO BLUE SPRUCE,-79.6263879740807,43.5563856298393
CONFIR,200,MISS,COLORADO GREEN SPRUCE,-79.6750058215334,43.5563888247232
DECID,30,MISS,NORWAY MAPLE,-79.6338512645487,43.5563900702421
CONFIR,15,MISS,AUSTRIAN PINE,-79.6411353728814,43.5563960351719
DECID,31,MISS,NORWAY SCHWENDLER MAPLE,-79.639642301786,43.5563991660903
DECID,28,MISS,HONEY LOCUST,-79.6312263068696,43.5564001775361
DECID,6,MISS,IVORY SILK JAPANESE LILAC,-79.6336414274217,43.5564002579972
MULTI,6,MISS,JAPANESE YEW,-79.6766702628555,43.5564017122897
DECID,6,MISS,IVORY SILK JAPANESE LILAC,-79.6756330403357,43.5564054573634
DECID,6,MISS,GREENSPIRE LINDEN,-79.6505342129697,43.5564095788682
DECID,46,MISS,SUGAR MAPLE,-79.6777807549374,43.5564104205864
DECID,25,MISS,LINDEN,-79.6769066501864,43.5564169642547
CONFIR,39,MISS,DOUGLAS FIR,-79.6352816279291,43.5564179768421
DECID,6,MISS,RED BUD,-79.6295821767774,43.5564190184512
DECID,31,MISS,NORWAY MAPLE,-79.6743761995158,43.556419702345
DECID,35,MISS,HONEY LOCUST,-79.6241891464793,43.5564236556594
CONFIR,32,MISS,DOUGLAS FIR,-79.635227729012,43.5564244868985
DECID,21,MISS,NORWAY MAPLE,-79.6301432645039,43.5564244868985
DECID,75,MISS,WHITE OAK,-79.6299186856829,43.5564244868985
MULTI,26,MISS,SILVER MAPLE,-79.6259911440544,43.5564248905768
DECID,22,MISS,NORWAY MAPLE,-79.6489174113473,43.5564254302082
CONFIR,31,MISS,AUSTRIAN PINE,-79.6750326011063,43.5564266821614
DECID,8,MISS,RED MAPLE,-79.6383471981509,43.5564298472479
DECID,19,MISS,FLOWERING CRAB APPLE,-79.6507824763399,43.556430080941
DECID,14,MISS,JUNIPER,-79.6615957333506,43.5564309611067
DECID,18,MISS,RED MAPLE,-79.6748793656531,43.5564309969543
DECID,7,MISS,JUNIPER,-79.638064374739,43.556431880398
DECID,15,MISS,NORWAY SCHWENDLER MAPLE,-79.6394700836137,43.556432232386
DECID,33,MISS,HONEY LOCUST,-79.6753209081728,43.5564342554266
DECID,6,MISS,OHIO BUCKEYE,-79.6291220596889,43.5564353586913
DECID,200,MISS,SERVICEBERRY,-79.6749655466476,43.5564357193808
DECID,20,MISS,FLOWERING CRAB APPLE,-79.6238937297628,43.5564404489298
DECID,46,MISS,RED MAPLE,-79.6605757017994,43.556441073636
DECID,10,MISS,NORWAY MAPLE,-79.6777359107946,43.556445558059
DECID,9,MISS,RED OAK,-79.6491540068095,43.5564476751795
CONFIR,33,MISS,COLORADO BLUE SPRUCE,-79.6615669322971,43.5564512432401
DECID,75,MISS,WHITE OAK,-79.6297569889317,43.556453782144
DECID,25,MISS,NORWAY MAPLE,-79.6743850448919,43.5564567216722
DECID,26,MISS,NORWAY MAPLE,-79.6406007688315,43.5564621616873
DECID,10,MISS,WEEPING FALSE CYPRUS,-79.6609863891859,43.5564627226857
DECID,28,MISS,HORSE CHESTNUT,-79.6623501277979,43.5564631119333
CONFIR,43,MISS,COLORADO BLUE SPRUCE,-79.6615162525218,43.5564643360444
DECID,26,MISS,FLOWERING CRAB APPLE,-79.623934779045,43.5564646238072
MULTI,7,MISS,EASTERN WHITE CEDAR,-79.6262134192279,43.556466729835
DECID,36,MISS,NORWAY MAPLE,-79.6506124113544,43.5564667910843
DECID,28,MISS,HONEY LOCUST,-79.624184660703,43.5564684419687
DECID,43,MISS,BLACK LOCUST,-79.6619348374762,43.5564704070538
DECID,8,MISS,LINDEN,-79.6381924985925,43.5564711339245
DECID,21,MISS,RED MAPLE,-79.6749063151116,43.556476567325
DECID,26,MISS,LINDEN,-79.6313585349007,43.5564821671912
DECID,17,MISS,NORWAY MAPLE,-79.6408169805534,43.5564822906528
DECID,25,MISS,NORWAY MAPLE,-79.6339756978099,43.5564829486914
DECID,75,MISS,RED OAK,-79.6298827530715,43.5564830773752
DECID,51,MISS,RED OAK,-79.629855803613,43.5564830773752
MULTI,7,MISS,EASTERN WHITE CEDAR,-79.626193895723,43.5564868444122
DECID,12,MISS,HONEY LOCUST,-79.6534336346492,43.5564942967858
MULTI,4,MISS,JUNIPER,-79.638158406107,43.5564951288225
DECID,51,MISS,BLACK LOCUST,-79.6618492934831,43.5564980386786
DECID,32,MISS,NORWAY MAPLE,-79.6506570201077,43.55649838174
DECID,16,MISS,NORWAY MAPLE,-79.6300444498227,43.5564993524975
DECID,25,MISS,ASH SPP.,-79.6356316115638,43.5565011102104
DECID,34,MISS,NORWAY MAPLE,-79.6758085838666,43.5565023040215
DECID,29,MISS,PIN OAK,-79.6384437440682,43.556502399592
DECID,6,MISS,IVORY SILK JAPANESE LILAC,-79.6769550223623,43.5565035131469
CONFIR,16,MISS,SCOTCH PINE,-79.6614515950679,43.5565048176482
DECID,24,MISS,LINDEN,-79.6767361370738,43.5565088131195
MULTI,4,MISS,JUNIPER,-79.6381832303214,43.5565088406403
DECID,8,MISS,NORWAY SCHWENDLER MAPLE,-79.6242621872426,43.5565109738665
DECID,20,MISS,ENGLISH OAK,-79.6508685410999,43.5565124936268
DECID,27,MISS,NORWAY MAPLE,-79.6492404172646,43.5565145161137
MULTI,20,MISS,ENGLISH OAK COLUMNAR,-79.674607176122,43.556516148419
DECID,6,MISS,SKYLINE LOCUST,-79.64904375705,43.556516874229
MULTI,4,MISS,SHRUB / HEDGE,-79.6266506674239,43.5565176345278
DECID,33,MISS,NORWAY SCHWENDLER MAPLE,-79.6395943083553,43.5565182591455
DECID,6,MISS,RED BUD,-79.6296316739496,43.5565184920356
DECID,30,MISS,NORWAY MAPLE,-79.6297659720846,43.5565188826384
CONFIR,12,MISS,AUSTRIAN PINE,-79.6412775499799,43.5565207209301
DECID,39,MISS,NORWAY MAPLE,-79.6743987246261,43.5565217097251
MULTI,51,MISS,LINDEN,-79.660742020975,43.5565228885461
DECID,10,MISS,NORWAY MAPLE,-79.6776538273619,43.5565247449275
DECID,6,MISS,ROYALTY CRAB APPLE,-79.6536724774148,43.5565260436885
CONFIR,25,MISS,SCOTCH PINE,-79.6266998673591,43.5565264193248
DECID,26,MISS,ASH SPP.,-79.6355999908658,43.5565264342912
DECID,75,MISS,NORWAY MAPLE,-79.6580446438943,43.5565269107918
DECID,47,MISS,SILVER MAPLE,-79.6755799656754,43.5565280183486
CONFIR,19,MISS,SCOTCH PINE,-79.6614053895254,43.5565283174904
DECID,15,MISS,FLOWERING CRAB APPLE,-79.6542579791707,43.5565319170917
MULTI,11,MISS,AMUR MAPLE,-79.6263307802437,43.5565325193696
DECID,17,MISS,WHITE ASH,-79.626758017918,43.5565336008527
DECID,44,MISS,RED ASH,-79.6291553845048,43.5565360839967
DECID,22,MISS,NORWAY MAPLE,-79.6340515020791,43.5565362582683
DECID,35,MISS,RED MAPLE,-79.6738666429878,43.5565365178033
DECID,24,MISS,NATIVE HACKBERRY,-79.6749242814173,43.556538412773
DECID,69,MISS,WHITE OAK,-79.6298917362244,43.556538412773
DECID,19,MISS,FLOWERING CRAB APPLE,-79.6338571895102,43.5565387983797
DECID,25,MISS,NORWAY SCHWENDLER MAPLE,-79.6394238445403,43.5565393708238
DECID,56,MISS,SUGAR MAPLE,-79.6607635367034,43.5565464611944
DECID,8,MISS,RED MAPLE,-79.6509317557978,43.55654808548
DECID,14,MISS,NORWAY MAPLE,-79.6407581670327,43.5565485816812
DECID,18,MISS,HONEY LOCUST,-79.6532909829103,43.5565565452655
CONFIR,9,MISS,COLORADO BLUE SPRUCE,-79.661322863886,43.5565594056171
DECID,15,MISS,ASH SPP.,-79.6355434868344,43.5565598308133
MULTI,20,MISS,ENGLISH OAK COLUMNAR,-79.6746685310559,43.5565612630224
DECID,4,MISS,SERVICEBERRY,-79.6383110523383,43.556561506515
CONFIR,17,MISS,AUSTRIAN PINE,-79.6413287449941,43.5565620278711
CONFIR,34,MISS,AUSTRIAN PINE,-79.6750141129457,43.5565644529426
CONFIR,45,MISS,COLORADO BLUE SPRUCE,-79.62641630867,43.5565662319302
DECID,10,MISS,NORWAY MAPLE,-79.6776053282882,43.556568483991
DECID,27,MISS,NORWAY MAPLE,-79.6405258158672,43.5565689591004
DECID,6,MISS,ROYALTY CRAB APPLE,-79.6535678236842,43.5565690750716
DECID,33,MISS,COMMON APPLE,-79.6578185818939,43.5565709879099
DECID,29,MISS,NORWAY MAPLE,-79.6493218424946,43.5565717537523
CONFIR,36,MISS,COLORADO BLUE SPRUCE,-79.6264633011165,43.5565740898956
CONFIR,10,MISS,COLORADO GREEN SPRUCE,-79.661283148239,43.5565749677771
DECID,11,MISS,JUNIPER,-79.661105229842,43.556575225076
DECID,6,MISS,RED OAK,-79.6385699962568,43.5565753056564
DECID,86,MISS,BLACK LOCUST,-79.6616429179947,43.5565757589671
DECID,18,MISS,FLOWERING CRAB APPLE,-79.633913271694,43.5565772857388
DECID,22,MISS,NATIVE HACKBERRY,-79.6749332645701,43.5565774730232
CONFIR,34,MISS,DOUGLAS FIR,-79.6353714594575,43.5565807280429
DECID,23,MISS,NORWAY MAPLE,-79.6744138073815,43.5565848231875
DECID,10,MISS,NORWAY MAPLE,-79.6775830259528,43.5565862341615
DECID,12,MISS,JUNIPER,-79.6611270088626,43.5565869153501
CONFIR,9,MISS,COLORADO BLUE SPRUCE,-79.6612355866288,43.5565870164837
CONFIR,16,MISS,AUSTRIAN PINE,-79.6413749413884,43.5565888688521
CONFIR,34,MISS,BALSAM FIR,-79.6354495230557,43.5565889306918
DECID,6,MISS,SUGAR MAPLE,-79.6770399424177,43.5565889543059
CONFIR,32,MISS,COLORADO BLUE SPRUCE,-79.6264897327916,43.5565932260111
DECID,19,MISS,NORWAY MAPLE,-79.6341439751575,43.5565970602684
DECID,48,MISS,SILVER MAPLE,-79.6756718966015,43.5566041775
DECID,29,MISS,HONEY LOCUST,-79.6244114680404,43.5566048820766
CONFIR,13,MISS,COLORADO GREEN SPRUCE,-79.6611800237684,43.5566081556246
DECID,32,MISS,HONEY LOCUST,-79.631545731007,43.5566135268071
MULTI,20,MISS,ENGLISH OAK COLUMNAR,-79.6746469714891,43.5566136037321
DECID,20,MISS,HONEY LOCUST,-79.6317567671941,43.5566160530037
CONFIR,36,MISS,COLORADO BLUE SPRUCE,-79.6608718009793,43.5566166107666
DECID,18,MISS,FLOWERING CRAB APPLE,-79.6543527808764,43.5566169511573
DECID,6,MISS,ROYALTY CRAB APPLE,-79.6534460121316,43.5566171842517
DECID,7,MISS,LONDON PLANE,-79.6384102136886,43.5566223847394
CONFIR,18,MISS,COLORADO BLUE SPRUCE,-79.6265899608657,43.5566229731908
CONFIR,16,MISS,AUSTRIAN PINE,-79.6414224981059,43.5566268009991
DECID,23,MISS,NATIVE HACKBERRY,-79.6749781803343,43.5566295533175
DECID,25,PRIV,GREEN ASH,-79.6535889469295,43.5566307372508
DECID,19,MISS,FLOWERING CRAB APPLE,-79.6510524781849,43.5566309070402
MULTI,61,MISS,GREEN ASH,-79.6541224002001,43.5566324271809
DECID,21,MISS,HONEY LOCUST,-79.653387082649,43.5566380814614
DECID,20,MISS,NORWAY MAPLE,-79.6508391191237,43.5566381134718
DECID,15,MISS,ASH SPP.,-79.6354294007933,43.5566387324647
DECID,10,MISS,EASTERN WHITE CEDAR,-79.6266277133527,43.5566397241489
DECID,6,MISS,SUGAR MAPLE,-79.6771307999581,43.5566406987897
DECID,21,MISS,NORWAY MAPLE,-79.6744303642113,43.556642821412
DECID,6,MISS,SUGAR MAPLE,-79.6492095559674,43.5566434500368
DECID,75,MISS,RED OAK,-79.629884190376,43.5566443961931
DECID,25,MISS,ASH SPP.,-79.6354399110821,43.5566478465101
CONFIR,29,MISS,AUSTRIAN PINE,-79.6769027034446,43.5566482335462
MULTI,21,MISS,WHITE BIRCH,-79.6614230762535,43.5566521506627
DECID,35,MISS,ASH SPP.,-79.635420507472,43.5566537055386
MULTI,8,MISS,EASTERN WHITE CEDAR,-79.6265938371082,43.5566539937853
CONFIR,25,MISS,COLORADO BLUE SPRUCE,-79.6265769669407,43.5566554118277
DECID,42,MISS,NORWAY MAPLE,-79.6737801744399,43.5566573399249
MULTI,20,MISS,ENGLISH OAK COLUMNAR,-79.6747049128249,43.5566578068583
MULTI,8,MISS,EASTERN WHITE CEDAR,-79.6266204549354,43.5566649383975
DECID,22,MISS,NORWAY MAPLE,-79.6508810934316,43.5566657111506
DECID,34,MISS,NORWAY SCHWENDLER MAPLE,-79.6395245050135,43.5566657255791
CONFIR,33,MISS,COLORADO BLUE SPRUCE,-79.6757309650054,43.5566658194649
DECID,30,MISS,BLACK LOCUST,-79.6774898786877,43.5566674538982
DECID,32,MISS,NORWAY MAPLE,-79.6735869254871,43.5566678835345
DECID,26,MISS,PIN OAK,-79.6387148642587,43.556668242244
DECID,45,MISS,METASEGOIO DAWN REDWOOD,-79.6577975817024,43.5566692459965
DECID,30,MISS,SILVER MAPLE,-79.6265934853982,43.5566694765708
MULTI,19,MISS,SILVER MAPLE,-79.64150003322,43.5566695013997
DECID,29,MISS,HONEY LOCUST,-79.6316198406478,43.5566705093782
DECID,70,MISS,NORWAY MAPLE,-79.6580312234962,43.5566741500725
DECID,18,MISS,NORWAY SCHWENDLER MAPLE,-79.639342257386,43.5566767924018
DECID,9,MISS,FLOWERING CRAB APPLE,-79.654432363679,43.556684878328
DECID,18,MISS,FLOWERING CRAB APPLE,-79.6340280379151,43.5566870663079
DECID,12,MISS,HONEY LOCUST,-79.6532579947427,43.5566880133941
DECID,21,MISS,NORWAY MAPLE,-79.6266647440745,43.5566882508124
CONFIR,30,MISS,AUSTRIAN PINE,-79.6769700064707,43.5566900711528
DECID,22,MISS,NORWAY MAPLE,-79.6404610883188,43.5566945165205
DECID,79,MISS,BLACK LOCUST,-79.6577858541797,43.5567011628285
DECID,22,MISS,NORWAY MAPLE,-79.6343125416169,43.5567038817473
DECID,7,MISS,EASTERN WHITE CEDAR,-79.626689005168,43.5567048396626
CONFIR,12,MISS,AUSTRIAN PINE,-79.6415656876085,43.5567064780323
MULTI,8,MISS,JUNIPER,-79.6609642987164,43.5567110666544
DECID,14,MISS,NORWAY MAPLE,-79.6511545548948,43.5567115275612
DECID,23,MISS,NORWAY MAPLE,-79.6495210147684,43.5567174519238
DECID,25,MISS,HONEY LOCUST,-79.631895183266,43.5567200860525
DECID,33,MISS,SILVER MAPLE,-79.6770083443382,43.5567203183873
MULTI,7,MISS,EASTERN WHITE CEDAR,-79.6267145224252,43.5567206332319
DECID,6,MISS,SUNBURST HONEY LOCUST,-79.6744528455562,43.556721474927
DECID,14,MISS,NORWAY MAPLE,-79.6273132787142,43.5567253037691
DECID,6,MISS,ACCOLADE ELM,-79.65316439029,43.5567257064425
DECID,28,MISS,HONEY LOCUST,-79.6246217563429,43.5567273467414
DECID,15,MISS,FLOWERING CRAB APPLE,-79.6341058498793,43.5567282443338
MULTI,20,MISS,ENGLISH OAK COLUMNAR,-79.6746993432701,43.5567314352629
DECID,9,MISS,NORWAY MAPLE,-79.6509915166937,43.5567329242023
DECID,49,MISS,BLACK LOCUST,-79.6774056085503,43.5567333792796
MULTI,9,MISS,WHITE ASH,-79.6267366292039,43.5567339547233
DECID,6,MISS,IVORY SILK JAPANESE LILAC,-79.6757660474521,43.5567372681147
MULTI,5,MISS,BUCKHORN,-79.6273883858195,43.5567381810827
DECID,7,MISS,EASTERN WHITE CEDAR,-79.6267492830191,43.5567437411001
DECID,19,MISS,WHITE ASH,-79.6267554124711,43.5567464259173
CONFIR,24,MISS,COLORADO BLUE SPRUCE,-79.6750590287099,43.556746733815
